-------------------------------------------------------------------
Benchmark                            Time           CPU Iterations
-------------------------------------------------------------------
BM_fast_crc32/256                 1240 ns       1240 ns     543865
BM_fast_crc32/256                 1236 ns       1236 ns     543865
BM_fast_crc32/256                 1248 ns       1248 ns     543865
BM_fast_crc32/256                 1290 ns       1290 ns     543865
BM_fast_crc32/256                 1246 ns       1246 ns     543865
BM_fast_crc32/256                 1213 ns       1213 ns     543865
BM_fast_crc32/256                 1232 ns       1232 ns     543865
BM_fast_crc32/256_mean            1247 ns       1247 ns     543865
BM_fast_crc32/256_median          1243 ns       1243 ns     543865
BM_fast_crc32/256_stddev            22 ns         22 ns     543865
BM_fast_crc32/512                 2506 ns       2506 ns     282179
BM_fast_crc32/512                 2710 ns       2710 ns     282179
BM_fast_crc32/512                 2456 ns       2456 ns     282179
BM_fast_crc32/512                 2484 ns       2484 ns     282179
BM_fast_crc32/512                 2543 ns       2543 ns     282179
BM_fast_crc32/512                 2316 ns       2316 ns     282179
BM_fast_crc32/512                 2299 ns       2299 ns     282179
BM_fast_crc32/512                 2310 ns       2310 ns     282179
BM_fast_crc32/512                 2280 ns       2280 ns     282179
BM_fast_crc32/512                 2327 ns       2327 ns     282179
BM_fast_crc32/512_mean            2423 ns       2423 ns     282179
BM_fast_crc32/512_median          2391 ns       2391 ns     282179
BM_fast_crc32/512_stddev           141 ns        141 ns     282179
BM_fast_crc32/1024                4612 ns       4612 ns     153149
BM_fast_crc32/1024                4709 ns       4709 ns     153149
BM_fast_crc32/1024                4801 ns       4801 ns     153149
BM_fast_crc32/1024                4767 ns       4767 ns     153149
BM_fast_crc32/1024                4781 ns       4781 ns     153149
BM_fast_crc32/1024                4875 ns       4875 ns     153149
BM_fast_crc32/1024                4937 ns       4937 ns     153149
BM_fast_crc32/1024                4604 ns       4604 ns     153149
BM_fast_crc32/1024                4528 ns       4528 ns     153149
BM_fast_crc32/1024                4543 ns       4543 ns     153149
BM_fast_crc32/1024_mean           4716 ns       4716 ns     153149
BM_fast_crc32/1024_median         4738 ns       4738 ns     153149
BM_fast_crc32/1024_stddev          140 ns        140 ns     153149
BM_fast_crc32/2048                9218 ns       9218 ns      77304
BM_fast_crc32/2048                9202 ns       9202 ns      77304
BM_fast_crc32/2048                9063 ns       9063 ns      77304
BM_fast_crc32/2048                9117 ns       9117 ns      77304
BM_fast_crc32/2048                9121 ns       9121 ns      77304
BM_fast_crc32/2048                9156 ns       9156 ns      77304
BM_fast_crc32/2048                9168 ns       9168 ns      77304
BM_fast_crc32/2048                9131 ns       9131 ns      77304
BM_fast_crc32/2048                9164 ns       9164 ns      77304
BM_fast_crc32/2048                9447 ns       9446 ns      77304
BM_fast_crc32/2048_mean           9179 ns       9179 ns      77304
BM_fast_crc32/2048_median         9160 ns       9160 ns      77304
BM_fast_crc32/2048_stddev          104 ns        104 ns      77304
BM_fast_crc32/4096               19345 ns      19344 ns      35726
BM_fast_crc32/4096               20435 ns      20435 ns      35726
BM_fast_crc32/4096               18359 ns      18359 ns      35726
BM_fast_crc32/4096               18321 ns      18321 ns      35726
BM_fast_crc32/4096               18815 ns      18814 ns      35726
BM_fast_crc32/4096               18268 ns      18267 ns      35726
BM_fast_crc32/4096               18490 ns      18490 ns      35726
BM_fast_crc32/4096               18497 ns      18497 ns      35726
BM_fast_crc32/4096               18532 ns      18532 ns      35726
BM_fast_crc32/4096               19856 ns      19855 ns      35726
BM_fast_crc32/4096_mean          18892 ns      18891 ns      35726
BM_fast_crc32/4096_median        18515 ns      18514 ns      35726
BM_fast_crc32/4096_stddev          743 ns        743 ns      35726
BM_fast_crc32/8192               36481 ns      36480 ns      18956
BM_fast_crc32/8192               37510 ns      37508 ns      18956
BM_fast_crc32/8192               36775 ns      36775 ns      18956
BM_fast_crc32/8192               36569 ns      36568 ns      18956
BM_fast_crc32/8192               36662 ns      36662 ns      18956
BM_fast_crc32/8192               36679 ns      36678 ns      18956
BM_fast_crc32/8192               37918 ns      37916 ns      18956
BM_fast_crc32/8192               37364 ns      37364 ns      18956
BM_fast_crc32/8192               37166 ns      37165 ns      18956
BM_fast_crc32/8192               37588 ns      37587 ns      18956
BM_fast_crc32/8192_mean          37071 ns      37070 ns      18956
BM_fast_crc32/8192_median        36970 ns      36970 ns      18956
BM_fast_crc32/8192_stddev          503 ns        503 ns      18956
BM_fast_crc32/16384              75623 ns      75617 ns       9594
BM_fast_crc32/16384              80415 ns      80408 ns       9594
BM_fast_crc32/16384              77910 ns      77908 ns       9594
BM_fast_crc32/16384              75856 ns      75855 ns       9594
BM_fast_crc32/16384              73667 ns      73666 ns       9594
BM_fast_crc32/16384              75197 ns      75195 ns       9594
BM_fast_crc32/16384              74105 ns      74091 ns       9594
BM_fast_crc32/16384              74493 ns      74486 ns       9594
BM_fast_crc32/16384              73716 ns      73709 ns       9594
BM_fast_crc32/16384              72661 ns      72654 ns       9594
BM_fast_crc32/16384_mean         75364 ns      75359 ns       9594
BM_fast_crc32/16384_median       74845 ns      74841 ns       9594
BM_fast_crc32/16384_stddev        2299 ns       2300 ns       9594
BM_fast_crc32/32768             153114 ns     153110 ns       4578
BM_fast_crc32/32768             159794 ns     159787 ns       4578
BM_fast_crc32/32768             150769 ns     150767 ns       4578
BM_fast_crc32/32768             148403 ns     148399 ns       4578
BM_fast_crc32/32768             156789 ns     156787 ns       4578
BM_fast_crc32/32768             149135 ns     149110 ns       4578
BM_fast_crc32/32768             153939 ns     153910 ns       4578
BM_fast_crc32/32768             151385 ns     151382 ns       4578
BM_fast_crc32/32768             150971 ns     150953 ns       4578
BM_fast_crc32/32768             152099 ns     152097 ns       4578
BM_fast_crc32/32768_mean        152640 ns     152630 ns       4578
BM_fast_crc32/32768_median      151742 ns     151739 ns       4578
BM_fast_crc32/32768_stddev        3475 ns       3477 ns       4578
BM_fast_crc32/65536             299454 ns     299449 ns       2327
BM_fast_crc32/65536             307456 ns     307444 ns       2327
BM_fast_crc32/65536             299708 ns     299702 ns       2327
BM_fast_crc32/65536             299260 ns     299256 ns       2327
BM_fast_crc32/65536             300511 ns     300504 ns       2327
BM_fast_crc32/65536             306731 ns     306726 ns       2327
BM_fast_crc32/65536             323843 ns     323833 ns       2327
BM_fast_crc32/65536             306378 ns     306373 ns       2327
BM_fast_crc32/65536             299677 ns     299673 ns       2327
BM_fast_crc32/65536             298943 ns     298935 ns       2327
BM_fast_crc32/65536_mean        304196 ns     304189 ns       2327
BM_fast_crc32/65536_median      300110 ns     300103 ns       2327
BM_fast_crc32/65536_stddev        7720 ns       7719 ns       2327
BM_fast_crc32/131072            597875 ns     597864 ns       1203
BM_fast_crc32/131072            608051 ns     608040 ns       1203
BM_fast_crc32/131072            589386 ns     589377 ns       1203
BM_fast_crc32/131072            605544 ns     605533 ns       1203
BM_fast_crc32/131072            592627 ns     592617 ns       1203
BM_fast_crc32/131072            759312 ns     758916 ns       1203
BM_fast_crc32/131072            599863 ns     599396 ns       1203
BM_fast_crc32/131072            612401 ns     609434 ns       1203
BM_fast_crc32/131072            592238 ns     591695 ns       1203
BM_fast_crc32/131072            592941 ns     592360 ns       1203
BM_fast_crc32/131072_mean       615024 ns     614523 ns       1203
BM_fast_crc32/131072_median     598869 ns     598630 ns       1203
BM_fast_crc32/131072_stddev      51267 ns      51239 ns       1203
BM_fast_crc32/262144           1183483 ns    1181650 ns        598
BM_fast_crc32/262144           1265543 ns    1262724 ns        598
BM_fast_crc32/262144           1228803 ns    1227821 ns        598
BM_fast_crc32/262144           1204035 ns    1204014 ns        598
BM_fast_crc32/262144           1190151 ns    1190105 ns        598
BM_fast_crc32/262144           1196100 ns    1196065 ns        598
BM_fast_crc32/262144           1356879 ns    1356854 ns        598
BM_fast_crc32/262144           1321725 ns    1321556 ns        598
BM_fast_crc32/262144           1217337 ns    1217313 ns        598
BM_fast_crc32/262144           1182547 ns    1182525 ns        598
BM_fast_crc32/262144_mean      1234660 ns    1234063 ns        598
BM_fast_crc32/262144_median    1210686 ns    1210664 ns        598
BM_fast_crc32/262144_stddev      61052 ns      61061 ns        598
BM_fast_crc32_BigO                4.70 N       4.70 N 
BM_fast_crc32_RMS                   12 %         12 % 
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      21 ns         21 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8                      20 ns         20 ns   35401827
BM_fast_crc8/8_mean                 20 ns         20 ns   35401827
BM_fast_crc8/8_median               20 ns         20 ns   35401827
BM_fast_crc8/8_stddev                0 ns          0 ns   35401827
BM_fast_crc8/16                     44 ns         44 ns   16443528
BM_fast_crc8/16                     44 ns         44 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     44 ns         44 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16                     43 ns         43 ns   16443528
BM_fast_crc8/16_mean                43 ns         43 ns   16443528
BM_fast_crc8/16_median              43 ns         43 ns   16443528
BM_fast_crc8/16_stddev               0 ns          0 ns   16443528
BM_fast_crc8/32                    103 ns        103 ns    6850377
BM_fast_crc8/32                    103 ns        103 ns    6850377
BM_fast_crc8/32                    102 ns        102 ns    6850377
BM_fast_crc8/32                    101 ns        101 ns    6850377
BM_fast_crc8/32                    101 ns        101 ns    6850377
BM_fast_crc8/32                    102 ns        102 ns    6850377
BM_fast_crc8/32                    102 ns        102 ns    6850377
BM_fast_crc8/32                    102 ns        102 ns    6850377
BM_fast_crc8/32                    102 ns        102 ns    6850377
BM_fast_crc8/32                    101 ns        101 ns    6850377
BM_fast_crc8/32_mean               102 ns        102 ns    6850377
BM_fast_crc8/32_median             102 ns        102 ns    6850377
BM_fast_crc8/32_stddev               1 ns          1 ns    6850377
BM_fast_crc8/64                    209 ns        209 ns    3341573
BM_fast_crc8/64                    211 ns        211 ns    3341573
BM_fast_crc8/64                    208 ns        208 ns    3341573
BM_fast_crc8/64                    208 ns        208 ns    3341573
BM_fast_crc8/64                    210 ns        210 ns    3341573
BM_fast_crc8/64                    207 ns        207 ns    3341573
BM_fast_crc8/64                    207 ns        207 ns    3341573
BM_fast_crc8/64                    208 ns        208 ns    3341573
BM_fast_crc8/64                    207 ns        207 ns    3341573
BM_fast_crc8/64                    212 ns        211 ns    3341573
BM_fast_crc8/64_mean               209 ns        209 ns    3341573
BM_fast_crc8/64_median             208 ns        208 ns    3341573
BM_fast_crc8/64_stddev               2 ns          2 ns    3341573
BM_fast_crc8/128                   421 ns        421 ns    1667146
BM_fast_crc8/128                   424 ns        424 ns    1667146
BM_fast_crc8/128                   421 ns        421 ns    1667146
BM_fast_crc8/128                   421 ns        421 ns    1667146
BM_fast_crc8/128                   420 ns        420 ns    1667146
BM_fast_crc8/128                   428 ns        428 ns    1667146
BM_fast_crc8/128                   419 ns        419 ns    1667146
BM_fast_crc8/128                   423 ns        423 ns    1667146
BM_fast_crc8/128                   421 ns        421 ns    1667146
BM_fast_crc8/128                   419 ns        419 ns    1667146
BM_fast_crc8/128_mean              422 ns        422 ns    1667146
BM_fast_crc8/128_median            421 ns        421 ns    1667146
BM_fast_crc8/128_stddev              3 ns          3 ns    1667146
BM_fast_crc8/256                   849 ns        849 ns     832264
BM_fast_crc8/256                   856 ns        856 ns     832264
BM_fast_crc8/256                   851 ns        851 ns     832264
BM_fast_crc8/256                   851 ns        851 ns     832264
BM_fast_crc8/256                   853 ns        853 ns     832264
BM_fast_crc8/256                   851 ns        851 ns     832264
BM_fast_crc8/256                   858 ns        858 ns     832264
BM_fast_crc8/256                   854 ns        854 ns     832264
BM_fast_crc8/256                   852 ns        852 ns     832264
BM_fast_crc8/256                   852 ns        852 ns     832264
BM_fast_crc8/256_mean              853 ns        853 ns     832264
BM_fast_crc8/256_median            852 ns        852 ns     832264
BM_fast_crc8/256_stddev              3 ns          3 ns     832264
BM_fast_crc8/512                  1707 ns       1707 ns     409688
BM_fast_crc8/512                  1724 ns       1724 ns     409688
BM_fast_crc8/512                  1712 ns       1712 ns     409688
BM_fast_crc8/512                  1712 ns       1712 ns     409688
BM_fast_crc8/512                  1707 ns       1707 ns     409688
BM_fast_crc8/512                  1716 ns       1716 ns     409688
BM_fast_crc8/512                  1715 ns       1715 ns     409688
BM_fast_crc8/512                  1735 ns       1735 ns     409688
BM_fast_crc8/512                  1742 ns       1742 ns     409688
BM_fast_crc8/512                  1746 ns       1746 ns     409688
BM_fast_crc8/512_mean             1722 ns       1722 ns     409688
BM_fast_crc8/512_median           1716 ns       1716 ns     409688
BM_fast_crc8/512_stddev             14 ns         14 ns     409688
BM_fast_crc8/1024                 3417 ns       3416 ns     204471
BM_fast_crc8/1024                 3455 ns       3455 ns     204471
BM_fast_crc8/1024                 3402 ns       3402 ns     204471
BM_fast_crc8/1024                 3565 ns       3565 ns     204471
BM_fast_crc8/1024                 3583 ns       3583 ns     204471
BM_fast_crc8/1024                 3458 ns       3458 ns     204471
BM_fast_crc8/1024                 3429 ns       3429 ns     204471
BM_fast_crc8/1024                 3398 ns       3398 ns     204471
BM_fast_crc8/1024                 3421 ns       3421 ns     204471
BM_fast_crc8/1024                 3414 ns       3414 ns     204471
BM_fast_crc8/1024_mean            3454 ns       3454 ns     204471
BM_fast_crc8/1024_median          3425 ns       3425 ns     204471
BM_fast_crc8/1024_stddev            66 ns         66 ns     204471
BM_fast_crc8/2048                 6897 ns       6896 ns     102334
BM_fast_crc8/2048                 6917 ns       6916 ns     102334
BM_fast_crc8/2048                 6815 ns       6815 ns     102334
BM_fast_crc8/2048                 6885 ns       6885 ns     102334
BM_fast_crc8/2048                 6884 ns       6883 ns     102334
BM_fast_crc8/2048                 6877 ns       6877 ns     102334
BM_fast_crc8/2048                 6848 ns       6848 ns     102334
BM_fast_crc8/2048                 6819 ns       6819 ns     102334
BM_fast_crc8/2048                 6848 ns       6847 ns     102334
BM_fast_crc8/2048                 6859 ns       6859 ns     102334
BM_fast_crc8/2048_mean            6865 ns       6865 ns     102334
BM_fast_crc8/2048_median          6868 ns       6868 ns     102334
BM_fast_crc8/2048_stddev            33 ns         33 ns     102334
BM_fast_crc8/4096                13762 ns      13761 ns      51117
BM_fast_crc8/4096                13802 ns      13802 ns      51117
BM_fast_crc8/4096                13647 ns      13647 ns      51117
BM_fast_crc8/4096                13783 ns      13783 ns      51117
BM_fast_crc8/4096                14108 ns      14108 ns      51117
BM_fast_crc8/4096                14014 ns      14014 ns      51117
BM_fast_crc8/4096                14023 ns      14023 ns      51117
BM_fast_crc8/4096                13691 ns      13691 ns      51117
BM_fast_crc8/4096                13832 ns      13832 ns      51117
BM_fast_crc8/4096                13875 ns      13874 ns      51117
BM_fast_crc8/4096_mean           13854 ns      13854 ns      51117
BM_fast_crc8/4096_median         13817 ns      13817 ns      51117
BM_fast_crc8/4096_stddev           151 ns        151 ns      51117
BM_fast_crc8/8192                27523 ns      27523 ns      25810
BM_fast_crc8/8192                28711 ns      28711 ns      25810
BM_fast_crc8/8192                27641 ns      27641 ns      25810
BM_fast_crc8/8192                27613 ns      27613 ns      25810
BM_fast_crc8/8192                27421 ns      27420 ns      25810
BM_fast_crc8/8192                27880 ns      27879 ns      25810
BM_fast_crc8/8192                28299 ns      28298 ns      25810
BM_fast_crc8/8192                27435 ns      27435 ns      25810
BM_fast_crc8/8192                27600 ns      27599 ns      25810
BM_fast_crc8/8192                27363 ns      27362 ns      25810
BM_fast_crc8/8192_mean           27749 ns      27748 ns      25810
BM_fast_crc8/8192_median         27606 ns      27606 ns      25810
BM_fast_crc8/8192_stddev           435 ns        435 ns      25810
BM_fast_crc8/16384               54845 ns      54843 ns      12830
BM_fast_crc8/16384               57563 ns      57560 ns      12830
BM_fast_crc8/16384               55792 ns      55791 ns      12830
BM_fast_crc8/16384               54986 ns      54985 ns      12830
BM_fast_crc8/16384               54713 ns      54712 ns      12830
BM_fast_crc8/16384               54856 ns      54855 ns      12830
BM_fast_crc8/16384               55133 ns      55131 ns      12830
BM_fast_crc8/16384               55187 ns      55186 ns      12830
BM_fast_crc8/16384               54758 ns      54757 ns      12830
BM_fast_crc8/16384               54925 ns      54923 ns      12830
BM_fast_crc8/16384_mean          55276 ns      55274 ns      12830
BM_fast_crc8/16384_median        54956 ns      54954 ns      12830
BM_fast_crc8/16384_stddev          861 ns        861 ns      12830
BM_fast_crc8/32768              110047 ns     110045 ns       6416
BM_fast_crc8/32768              110958 ns     110953 ns       6416
BM_fast_crc8/32768              110024 ns     110022 ns       6416
BM_fast_crc8/32768              110182 ns     110180 ns       6416
BM_fast_crc8/32768              111274 ns     111273 ns       6416
BM_fast_crc8/32768              111168 ns     111166 ns       6416
BM_fast_crc8/32768              109754 ns     109752 ns       6416
BM_fast_crc8/32768              109959 ns     109956 ns       6416
BM_fast_crc8/32768              109940 ns     109938 ns       6416
BM_fast_crc8/32768              109827 ns     109823 ns       6416
BM_fast_crc8/32768_mean         110313 ns     110311 ns       6416
BM_fast_crc8/32768_median       110035 ns     110034 ns       6416
BM_fast_crc8/32768_stddev          583 ns        583 ns       6416
BM_fast_crc8/65536              218996 ns     218993 ns       3143
BM_fast_crc8/65536              221185 ns     221178 ns       3143
BM_fast_crc8/65536              219172 ns     219165 ns       3143
BM_fast_crc8/65536              218892 ns     218888 ns       3143
BM_fast_crc8/65536              219521 ns     219517 ns       3143
BM_fast_crc8/65536              219400 ns     219397 ns       3143
BM_fast_crc8/65536              220415 ns     220411 ns       3143
BM_fast_crc8/65536              219565 ns     219561 ns       3143
BM_fast_crc8/65536              220306 ns     220300 ns       3143
BM_fast_crc8/65536              222836 ns     222833 ns       3143
BM_fast_crc8/65536_mean         220029 ns     220024 ns       3143
BM_fast_crc8/65536_median       219543 ns     219539 ns       3143
BM_fast_crc8/65536_stddev         1220 ns       1220 ns       3143
BM_fast_crc8/131072             442545 ns     442538 ns       1599
BM_fast_crc8/131072             438939 ns     438931 ns       1599
BM_fast_crc8/131072             439610 ns     439603 ns       1599
BM_fast_crc8/131072             439046 ns     439029 ns       1599
BM_fast_crc8/131072             448450 ns     448442 ns       1599
BM_fast_crc8/131072             452645 ns     452637 ns       1599
BM_fast_crc8/131072             439961 ns     439953 ns       1599
BM_fast_crc8/131072             442575 ns     442567 ns       1599
BM_fast_crc8/131072             440514 ns     440504 ns       1599
BM_fast_crc8/131072             440407 ns     440399 ns       1599
BM_fast_crc8/131072_mean        442469 ns     442460 ns       1599
BM_fast_crc8/131072_median      440460 ns     440451 ns       1599
BM_fast_crc8/131072_stddev        4547 ns       4547 ns       1599
BM_fast_crc8/262144             880270 ns     880242 ns        789
BM_fast_crc8/262144             888027 ns     887993 ns        789
BM_fast_crc8/262144             881459 ns     881444 ns        789
BM_fast_crc8/262144             884472 ns     884458 ns        789
BM_fast_crc8/262144             882475 ns     882454 ns        789
BM_fast_crc8/262144             886111 ns     886095 ns        789
BM_fast_crc8/262144             881957 ns     881941 ns        789
BM_fast_crc8/262144             884960 ns     884945 ns        789
BM_fast_crc8/262144             882257 ns     882241 ns        789
BM_fast_crc8/262144             882086 ns     882072 ns        789
BM_fast_crc8/262144_mean        883407 ns     883389 ns        789
BM_fast_crc8/262144_median      882366 ns     882348 ns        789
BM_fast_crc8/262144_stddev        2401 ns       2399 ns        789
BM_fast_crc8_BigO                 3.37 N       3.37 N 
BM_fast_crc8_RMS                     1 %          1 % 
